Time[s],Power[W]
15500.83,90.359
15501.86,90.359
15502.90,90.344
15503.93,90.265
15504.96,90.389
15505.99,90.389
15507.03,90.39
15508.06,90.446
15509.10,90.446
15510.15,90.386
15511.18,90.421
15512.22,90.421
15513.25,90.367
15514.31,90.359
15515.34,90.359
15516.38,90.327
15517.41,90.286
15518.46,90.293
15519.49,90.293
15520.53,90.392
15521.56,90.415
15522.59,90.415
15523.63,90.457
15524.66,90.36
15525.69,90.36
15526.74,90.361
15527.77,90.503
15528.81,90.503
15529.84,90.334
15530.88,90.499
15531.91,90.341
15532.94,90.341
15533.98,90.436
15535.01,90.369
15536.09,90.369
15537.12,90.464
15538.15,90.378
15539.19,90.378
15540.22,90.456
15541.38,90.365
15542.41,90.365
15543.45,90.405
15544.48,90.355
15545.51,90.365
15546.55,90.365
15547.58,90.423
15548.62,90.368
15549.65,90.368
15550.69,90.496
15551.72,90.427
15552.88,90.427
15553.91,90.42
15554.95,90.447
15555.99,90.415
15557.03,90.415
15558.17,90.489
15559.20,90.513
15560.25,90.513
15561.29,90.373
15562.32,90.413
15563.35,90.413
15564.38,90.408
15565.42,90.385
15566.45,90.427
15567.49,90.427
15568.52,90.373
15569.56,90.435
15570.59,90.435
15571.72,90.435
15572.76,90.424
15573.80,90.424
15574.83,90.4
15575.87,90.403
15577.03,90.403
15578.06,90.352
15579.10,90.367
15580.14,90.488
15581.17,90.488
15582.21,90.246
15583.25,90.402
15584.28,90.402
15585.32,90.421
15586.35,90.411
15587.39,90.411
15588.42,90.427
15589.45,90.432
15590.49,90.396
15591.53,90.396
15592.56,90.423
15593.59,90.52
15594.63,90.52
15595.66,90.394
15596.69,90.351
15597.73,90.351
15598.76,90.434
15599.80,90.442
15600.84,90.442
15601.87,90.375
15602.90,90.368
15603.94,90.368
15604.97,90.434
15606.00,90.414
15607.04,90.441
15608.08,90.441
15609.11,90.559
15610.15,90.53
15611.19,90.53
15612.23,90.397
15613.26,90.39
15614.30,90.39
15615.33,90.461
15616.37,90.422
15617.40,90.422
15618.44,90.464
15619.47,90.43
15620.51,90.523
15621.55,90.523
15622.60,90.536
15623.63,90.54
15624.67,90.54
15625.70,90.509
15626.74,90.516
15627.77,90.516
15628.80,90.551
15629.84,90.462
15630.88,90.462
15631.91,90.469
15632.97,90.459
15634.00,90.454
15635.04,90.454
15636.08,90.543
15637.22,90.456
15638.26,90.456
15639.30,90.509
15640.33,90.476
15641.37,90.476
15642.41,90.463
15643.45,90.449
15644.48,90.449
15645.52,90.442
15646.56,90.27
15647.59,90.379
15648.63,90.379
15649.66,90.306
15650.69,90.462
15651.73,90.462
15652.77,90.487
15653.80,90.39
15654.84,90.39
15655.87,90.418
15656.90,90.4
15657.94,90.4
15658.98,90.409
15660.01,90.459
15661.05,90.469
15662.08,90.469
15663.12,90.486
15664.16,90.358
15665.19,90.358
15666.23,90.42
15667.26,90.492
15668.30,90.492
15669.34,90.463
15670.37,90.479
15671.41,90.479
15672.45,90.46
15673.48,90.539
15674.52,90.446
15675.56,90.446
15676.59,90.374
15677.63,90.438
15678.67,90.438
15679.70,90.553
15680.74,90.439
15681.77,90.439
15682.81,90.493
15683.84,90.328
15684.88,90.328
15685.91,90.486
15686.95,90.444
15687.98,90.444
15689.01,90.475
15690.05,90.357
15691.08,90.481
15692.16,90.481
15693.19,90.485
15694.22,90.456
15695.26,90.456
15696.42,90.487
15697.46,90.536
15698.49,90.536
15699.52,90.515
15700.56,90.504
15701.59,90.407
15702.62,90.407
15703.65,90.397
15704.69,90.428
15705.72,90.428
15706.76,90.435
15707.80,90.483
15708.84,90.483
15709.88,90.422
15710.92,90.515
15711.96,90.515
15712.99,90.498
15714.03,90.52
15715.07,90.5
15716.11,90.5
15717.15,90.488
15718.18,90.582
15719.22,90.582
15720.25,90.45
15721.28,90.373
15722.32,90.373
15723.35,90.589
15724.39,90.475
15725.42,90.475
15726.45,90.535
15727.49,90.508
15728.53,90.508
15729.57,90.548
15730.60,90.41
15731.64,90.485
15732.68,90.485
15733.71,90.544
15734.75,90.49
15735.78,90.49
15736.82,90.515
15737.86,90.441
15738.89,90.441
15739.93,90.521
15740.97,90.518
15742.00,90.518
15743.04,90.556
15744.07,90.456
15745.11,90.596
15746.14,90.596
15747.18,90.497
15748.22,90.424
15749.25,90.424
15750.29,90.45
15751.35,90.472
15752.41,90.472
15753.45,90.517
15754.60,90.505
15755.63,90.588
15756.67,90.588
15757.71,90.444
15758.75,90.501
15759.78,90.501
15760.82,90.449
15761.86,90.535
15762.90,90.535
15763.93,90.518
15764.97,90.496
15766.01,90.496
15767.05,90.485
15768.08,90.544
15769.12,90.534
15770.16,90.534
15771.19,90.515
15772.23,90.49
15773.26,90.49
15774.30,90.485
15775.34,90.589
15776.37,90.589
15777.41,90.464
15778.45,90.586
15779.48,90.586
15780.52,90.507
15781.56,90.54
15782.59,90.483
15783.63,90.483
15784.66,90.528
15785.70,90.524
15786.73,90.524
15787.77,90.494
15788.80,90.545
15789.84,90.545
15790.87,90.482
15791.91,90.533
15792.95,90.533
15793.98,90.565
15795.02,90.488
15796.06,90.488
15797.09,90.555
15798.13,90.532
15799.17,90.578
15800.21,90.578
15801.24,90.492
15802.28,90.488
15803.32,90.488
15804.36,90.562
15805.39,90.561
15806.43,90.561
15807.46,90.507
15808.50,90.558
15809.54,90.558
15810.62,90.553
15811.66,90.504
15812.72,90.579
15813.76,90.579
15814.82,90.473
15815.85,90.461
15816.89,90.461
15817.93,90.522
15818.97,90.513
15820.00,90.513
15821.04,90.557
15822.07,90.513
15823.11,90.49
15824.14,90.49
15825.18,90.539
15826.21,90.593
15827.24,90.593
15828.28,90.472
15829.32,90.448
15830.36,90.448
15831.39,90.457
15832.43,90.52
15833.46,90.52
15834.50,90.567
15835.53,90.405
15836.57,90.405
15837.60,90.52
15838.64,90.424
15839.67,90.504
15840.70,90.504
15841.74,90.574
15842.77,90.51
15843.80,90.51
15844.84,90.513
15845.87,90.589
15846.91,90.589
15847.94,90.513
15848.98,90.509
15850.01,90.509
15851.05,90.551
15852.08,90.58
15853.12,90.47
15854.15,90.47
15855.19,90.552
15856.23,90.531
15857.26,90.531
15858.30,90.548
15859.34,90.529
15860.37,90.529
15861.41,90.54
15862.44,90.5
15863.49,90.5
15864.53,90.533
15865.56,90.494
15866.60,90.494
15867.64,90.487
15868.68,90.583
15869.71,90.517
15870.78,90.517
15871.84,90.487
15872.88,90.634
15873.99,90.634
15875.03,90.537
15876.07,90.716
15877.24,90.716
15878.28,90.583
15879.32,90.557
15880.35,90.534
15881.39,90.534
15882.42,90.515
15883.46,90.628
15884.50,90.628
15885.53,90.525
15886.57,90.54
15887.61,90.54
15888.64,90.54
15889.68,90.536
15890.80,90.569
15891.84,90.569
15892.87,90.612
15893.90,90.573
15894.94,90.573
15896.09,90.584
15897.12,90.622
15898.17,90.563
15899.21,90.563
15900.24,90.594
15901.27,90.57
15902.31,90.57
15903.34,90.581
15904.37,90.529
15905.41,90.529
15906.45,90.615
15907.49,90.556
15908.53,90.556
15909.64,90.602
15910.68,90.636
15911.71,90.482
15912.75,90.482
15913.79,90.533
15914.93,90.54
15915.96,90.54
15917.02,90.652
15918.05,90.545
15919.09,90.545
15920.13,90.581
15921.16,90.558
15922.20,90.569
15923.24,90.569
15924.27,90.53
15925.31,90.607
15926.34,90.607
15927.38,90.512
15928.41,90.561
15929.45,90.561
15930.53,90.422
15931.57,90.611
15932.60,90.611
15933.64,90.615
15934.72,90.596
15935.86,90.58
15936.89,90.58
15937.93,90.568
15938.96,90.494
15940.00,90.494
15941.04,90.61
15942.08,90.574
15943.12,90.574
15944.15,90.578
15945.20,90.464
15946.23,90.56
15947.40,90.56
15948.44,90.567
15949.48,90.544
15950.51,90.544
15951.55,90.58
15952.58,90.563
15953.62,90.563
15954.76,90.647
15955.80,90.595
15956.83,90.587
15957.87,90.587
15958.90,90.522
15959.94,90.521
15960.98,90.521
15962.01,90.575
15963.05,90.567
15964.08,90.567
15965.17,90.541
15966.27,90.689
15967.31,90.669
15968.34,90.669
15969.38,90.656
15970.42,90.499
15971.55,90.499
15972.59,90.609
15973.64,90.584
15974.68,90.584
15975.71,90.64
15976.75,90.533
15977.78,90.649
15978.82,90.649
15979.85,90.555
15980.89,90.67
15981.92,90.67
15982.96,90.613
15984.00,90.625
15985.13,90.625
15986.16,90.6
15987.20,90.548
15988.35,90.528
15989.39,90.528
15990.44,90.598
15991.47,90.728
15992.50,90.728
15993.54,90.62
15994.57,90.636
15995.61,90.636
15996.64,90.63
15997.68,90.657
15998.71,90.638
15999.75,90.638
16000.78,90.595
16001.82,90.544
16002.85,90.544
16003.88,90.63
16004.92,90.661
16005.95,90.661
16007.03,90.561
16008.06,90.568
16009.18,90.568
16010.21,90.623
16011.24,90.549
16012.29,90.608
16013.34,90.608
16014.37,90.526
16015.41,90.623
16016.44,90.623
16017.47,90.605
16018.51,90.637
16019.54,90.637
16020.58,90.668
16021.61,90.502
16022.65,90.502
16023.69,90.673
16024.74,90.673
16025.77,90.651
16026.81,90.651
16027.84,90.581
16028.87,90.613
16030.03,90.613
16031.06,90.593
16032.11,90.634
16033.15,90.634
16034.18,90.692
16035.21,90.617
16036.25,90.653
16037.28,90.653
16038.31,90.648
16039.35,90.669
16040.38,90.669
16041.41,90.612
16042.45,90.64
16043.58,90.64
16044.78,90.758
16045.94,90.682
16046.97,90.686
16048.06,90.686
16049.21,90.523
16050.25,90.635
16051.28,90.624
16052.31,90.624
16053.35,90.588
16054.38,90.606
16055.41,90.606
16056.45,90.633
16057.48,90.778
16058.52,90.778
16059.55,90.567
16060.59,90.572
16061.62,90.572
16062.73,90.582
16063.76,90.594
16064.80,90.64
16065.91,90.64
16066.94,90.592
16067.98,90.637
16069.01,90.637
16070.05,90.659
16071.08,90.576
16072.12,90.576
16073.15,90.51
16074.18,90.611
16075.22,90.611
16076.26,90.573
16077.30,90.683
16078.33,90.683
16079.37,90.683
16080.40,90.627
16081.47,90.649
16082.50,90.649
16083.54,90.53
16084.65,90.688
16085.68,90.688
16086.71,90.676
16087.75,90.624
16088.79,90.678
16089.82,90.678
16090.86,90.58
16091.89,90.616
16092.92,90.616
16093.96,90.682
16094.99,90.658
16096.03,90.658
16097.06,90.663
16098.10,90.64
16099.13,90.64
16100.17,90.576
16101.33,90.691
16102.46,90.719
16103.50,90.719
16104.54,90.688
16105.57,90.645
16106.61,90.645
16107.75,90.681
16108.78,90.628
16109.82,90.688
16110.85,90.688
16111.89,90.629
16112.92,90.58
16113.96,90.58
16114.99,90.654
16116.02,90.684
16117.06,90.684
16118.09,90.685
16119.25,90.686
16120.29,90.712
16121.32,90.712
16122.36,90.745
16123.39,90.708
16124.55,90.708
16125.59,90.689
16126.63,90.673
16127.67,90.673
16128.70,90.775
16129.74,90.755
16130.78,90.755
16131.82,90.696
16132.86,90.73
16133.89,90.575
16134.93,90.575
16135.96,90.721
16137.00,90.668
16138.10,90.668
16139.14,90.622
16140.17,90.657
16141.21,90.657
16142.24,90.827
16143.38,90.618
16144.42,90.635
16145.47,90.635
16146.50,90.722
16147.54,90.656
16148.57,90.656
16149.60,90.601
16150.63,90.6
16151.68,90.6
16152.71,90.607
16153.74,90.674
16154.78,90.674
16155.81,90.695
16156.84,90.746
16157.89,90.73
16158.99,90.73
16160.02,90.562
16161.05,90.691
16162.09,90.691
16163.12,90.688
16164.28,90.714
16165.31,90.682
16166.35,90.682
16167.38,90.726
16168.41,90.668
16169.45,90.668
16170.48,90.585
16171.52,90.614
16172.55,90.614
16173.59,90.633
16174.67,90.76
16175.70,90.76
16176.74,90.662
16177.83,90.683
16178.86,90.63
16179.90,90.63
16180.93,90.686
16181.97,90.724
16183.12,90.724
16184.16,90.667
16185.19,90.659
16186.22,90.659
16187.25,90.684
16188.29,90.731
16189.32,90.731
16190.36,90.795
16191.39,90.62
16192.43,90.655
16193.46,90.655
16194.50,90.82
16195.54,90.685
16196.58,90.685
16197.61,90.759
16198.64,90.708
16199.68,90.708
16200.83,90.671
16201.87,90.707
16202.90,90.67
16203.94,90.67
16204.97,90.685
16206.01,90.669
16207.04,90.669
16208.08,90.675
16209.11,90.767
16210.15,90.767
16211.18,90.705
16212.22,90.73
16213.25,90.73
16214.38,90.672
16215.51,90.703
16216.55,90.739
16217.58,90.739
16218.62,90.65
16219.65,90.762
16220.80,90.762
16221.83,90.686
16222.87,90.724
16223.91,90.672
16224.94,90.672
16225.98,90.686
16227.01,90.719
16228.05,90.719
16229.09,90.667
16230.12,90.659
16231.16,90.659
16232.19,90.709
16233.23,90.692
16234.35,90.727
16235.40,90.727
16236.44,90.662
16237.59,90.626
16238.63,90.626
16239.68,90.732
16240.72,90.689
16241.75,90.689
16242.79,90.685
16243.83,90.744
16244.87,90.727
16245.90,90.727
16246.94,90.724
16247.98,90.71
16249.03,90.71
16250.07,90.796
16251.15,90.732
16252.18,90.732
16253.22,90.81
16254.26,90.783
16255.29,90.783
16256.44,90.723
16257.47,90.772
16258.52,90.752
16259.56,90.752
16260.59,90.713
16261.63,90.782
16262.66,90.782
16263.70,90.806
16264.74,90.61
16265.77,90.61
16266.82,90.612
16267.86,90.682
16268.90,90.759
16270.07,90.759
16271.11,90.598
16272.14,90.688
16273.17,90.688
16274.21,90.65
16275.25,90.738
16276.28,90.738
16277.43,90.73
16278.46,90.712
16279.50,90.659
16280.53,90.659
16281.57,90.844
16282.61,90.719
16283.65,90.719
16284.68,90.649
16285.72,90.756
16286.76,90.756
16287.79,90.749
16288.83,90.726
16289.86,90.675
16290.98,90.675
16292.01,90.768
16293.11,90.753
16294.26,90.753
16295.30,90.728
16296.34,90.843
16297.38,90.7
16298.41,90.7
16299.45,90.708
16300.49,90.567
16301.52,90.567
16302.56,90.76
16303.60,90.837
16304.63,90.837
16305.67,90.639
16306.71,90.76
16307.78,90.76
16308.82,90.735
16309.86,90.795
16311.02,90.753
16312.05,90.753
16313.10,90.795
16314.14,90.714
16315.17,90.714
16316.21,90.756
16317.24,90.655
16318.28,90.655
16319.32,90.749
16320.35,90.783
16321.39,90.747
16322.42,90.747
16323.47,90.716
16324.51,90.758
16325.54,90.758
16326.61,90.805
16327.65,90.807
16328.69,90.807
16329.72,90.717
16330.76,90.703
16331.91,90.703
16332.95,90.66
16333.99,90.724
16335.03,90.684
16336.06,90.684
16337.09,90.807
16338.13,90.87
16339.16,90.87
16340.19,90.763
16341.23,90.832
16342.27,90.832
16343.30,90.709
16344.34,90.669
16345.38,90.669
16346.42,90.888
16347.51,90.828
16348.54,90.802
16349.57,90.802
16350.61,90.781
16351.65,90.803
16352.79,90.803
16353.83,90.711
16354.87,90.795
16355.90,90.781
16356.93,90.781
16357.98,90.785
16359.02,90.701
16360.05,90.701
16361.09,90.699
16362.13,90.734
16363.17,90.734
16364.21,90.812
16365.24,90.72
16366.35,90.72
16367.39,90.842
16368.42,90.783
16369.46,90.79
16370.49,90.79
16371.64,90.717
16372.67,90.693
16373.71,90.693
16374.74,90.694
16375.78,90.831
16376.81,90.831
16377.85,90.694
16378.89,90.736
16379.92,90.737
16380.96,90.737
16381.99,90.774
16383.14,90.738
16384.18,90.738
16385.22,90.742
16386.25,90.773
16387.29,90.773
16388.44,90.763
16389.47,90.773
16390.51,90.804
16391.55,90.804
16392.58,90.727
16393.62,90.649
16394.66,90.649
16395.69,90.818
16396.73,90.706
16397.77,90.706
16398.80,90.77
16399.84,90.706
16400.88,90.706
16401.91,90.778
16402.95,90.762
16404.03,90.786
16405.07,90.786
16406.10,90.656
16407.14,90.757
16408.18,90.757
16409.32,90.742
16410.35,90.711
16411.39,90.711
16412.42,90.759
16413.46,90.765
16414.49,90.811
16415.53,90.811
16416.56,90.8
16417.60,90.753
16418.64,90.753
16419.67,90.729
16420.83,90.866
16421.86,90.866
16422.90,90.813
16423.93,90.796
16424.97,90.785
16426.11,90.785
16427.15,90.758
16428.20,90.797
16429.25,90.797
16430.28,90.811
16431.32,90.803
16432.35,90.803
16433.39,90.917
16434.43,90.774
16435.46,90.783
16436.50,90.783
16437.53,90.679
16438.57,90.745
16439.61,90.745
16440.64,90.775
16441.71,90.769
16442.75,90.769
16443.79,90.829
16444.82,90.784
16445.87,90.784
16447.00,90.852
16448.04,90.798
16449.07,90.881
16450.11,90.881
16451.15,90.73
16452.19,90.802
16453.23,90.802
16454.26,90.774
16455.30,90.735
16456.34,90.735
16457.37,90.81
16458.40,90.815
16459.44,90.815
16460.56,90.881
16461.59,90.772
16462.63,90.815
16463.67,90.815
16464.71,90.824
16465.84,90.854
16466.87,90.854
16467.91,90.741
16468.95,90.827
16469.98,90.799
16471.02,90.799
16472.05,90.74
16473.09,90.739
16474.13,90.739
16475.17,90.868
16476.26,90.819
16477.29,90.819
16478.33,90.766
16479.40,90.855
16480.43,90.855
16481.47,90.852
16482.50,90.926
16483.54,90.776
16484.69,90.776
16485.73,90.778
16486.76,90.786
16487.80,90.786
16488.84,90.799
16489.87,90.782
16490.91,90.782
16491.94,90.847
16492.98,90.803
16494.01,90.829
16495.05,90.829
16496.08,90.804
16497.11,90.88
16498.24,90.88
16499.28,90.816
16500.31,90.837
16501.34,90.837
16502.38,90.815
16503.53,90.858
16504.56,90.904
16505.59,90.904
16506.63,90.806
16507.67,90.758
16508.71,90.758
16509.74,90.765
16510.78,90.844
16511.82,90.844
16512.86,90.792
16513.90,90.93
16514.93,90.93
16515.97,90.797
16517.01,90.804
16518.04,90.852
16519.08,90.852
16520.12,90.853
16521.15,90.861
16522.19,90.861
16523.23,90.765
16524.26,90.74
16525.30,90.74
16526.34,90.872
16527.37,90.844
16528.41,90.844
16529.44,90.888
16530.48,90.836
16531.51,90.836
16532.55,90.889
16533.58,90.813
16534.62,90.821
16535.66,90.821
16536.69,90.768
16537.73,90.769
16538.76,90.769
16539.80,90.821
16540.83,90.786
16541.87,90.786
16542.92,90.937
16543.95,90.905
16544.99,90.905
16546.02,90.883
16547.05,90.82
16548.09,90.843
16549.12,90.843
16550.16,90.767
16551.19,90.811
16552.22,90.811
16553.26,90.783
16554.29,90.916
16555.38,90.916
16556.41,90.796
16557.48,90.857
16558.51,90.857
16559.56,90.817
16560.60,90.845
16561.63,90.859
16562.67,90.859
16563.70,90.862
16564.73,90.832
16565.77,90.832
16566.80,90.803
16567.83,90.862
16568.87,90.862
16569.90,90.946
16570.93,90.824
16571.97,90.824
16573.00,90.897
16574.04,90.779
16575.07,90.808
16576.10,90.808
16577.14,90.899
16578.18,90.883
16579.21,90.883
16580.25,90.783
16581.28,90.799
16582.31,90.799
16583.35,90.874
16584.38,90.887
16585.42,90.887
16586.45,90.876
16587.49,90.87
16588.52,90.87
16589.56,90.893
16590.59,90.977
16591.63,90.786
16592.67,90.786
16593.70,90.886
16594.74,90.856
16595.77,90.856
16596.81,90.83
16597.84,90.838
16598.88,90.838
16599.91,90.933
16600.95,90.85
16601.98,90.85
16603.02,90.841
16604.05,90.875
16605.09,90.846
16606.12,90.846
16607.16,90.904
16608.19,90.847
16609.22,90.847
16610.26,90.849
16611.29,90.942
16612.33,90.942
16613.36,90.941
16614.41,90.856
16615.45,90.856
16616.48,90.785
16617.55,90.814
16618.59,90.921
16619.62,90.921
16620.78,90.891
16621.81,90.865
16622.85,90.865
16623.90,90.931
16624.94,90.897
16625.99,90.897
16627.03,90.855
16628.07,90.9
16629.10,90.755
16630.14,90.755
16631.17,90.861
16632.21,90.857
16633.24,90.857
16634.28,90.88
16635.32,90.857
16636.36,90.857
16637.39,90.833
16638.43,90.84
16639.46,90.84
16640.50,90.843
16641.54,90.894
16642.57,90.925
16643.60,90.925
16644.64,90.946
16645.76,90.815
16646.79,90.815
16647.83,90.859
16648.86,90.895
16649.90,90.895
16650.93,90.921
16651.96,90.882
16653.00,90.882
16654.03,90.817
16655.07,90.881
16656.10,90.898
16657.14,90.898
16658.17,90.87
16659.20,90.83
16660.23,90.83
16661.27,90.907
16662.30,90.941
16663.34,90.941
16664.38,90.958
16665.42,90.875
16666.46,90.875
16667.49,90.997
16668.53,90.868
16669.57,90.868
16670.60,90.773
16671.70,90.823
16672.73,90.884
16673.77,90.884
16674.80,90.878
16675.84,90.86
16676.88,90.86
16677.91,90.801
16678.96,90.882
16680.00,90.882
16681.04,90.867
16682.07,90.928
16683.11,90.901
16684.14,90.901
16685.18,90.894
16686.21,90.883
16687.25,90.883
16688.28,90.855
16689.32,90.837
16690.36,90.837
16691.41,90.931
16692.44,90.847
16693.48,90.847
16694.51,90.83
16695.55,90.883
16696.58,90.883
16697.62,90.946
16698.65,90.928
16699.68,91.056
16700.72,91.056
16701.76,90.868
16702.80,90.885
16703.84,90.885
16704.87,90.899
16705.90,90.858
16706.93,90.858
16707.98,90.928
16709.01,90.883
16710.05,90.883
16711.08,90.924
16712.12,90.879
16713.16,90.896
16714.19,90.896
16715.22,90.844
16716.26,90.838
16717.29,90.838
16718.32,90.935
16719.35,90.909
16720.39,90.909
16721.43,90.925
16722.46,90.866
16723.50,90.866
16724.53,90.862
16725.56,90.877
16726.60,90.877
16727.63,90.948
16728.67,90.958
16729.70,90.961
16730.73,90.961
16731.77,90.951
16732.81,90.937
16733.84,90.937
16734.87,90.892
16735.94,90.842
16736.97,90.842
16738.01,90.909
16739.07,90.888
16740.10,90.888
16741.14,90.995
16742.17,90.935
16743.20,90.925
16744.23,90.925
16745.27,90.701
16746.30,91.207
16747.34,91.207
16748.38,90.957
16749.42,90.962
16750.45,90.962
16751.49,90.877
16752.52,90.929
16753.56,90.929
16754.59,90.861
16755.63,90.97
16756.66,90.959
16757.69,90.959
16758.73,90.991
16759.77,90.923
16760.81,90.923
16761.85,90.943
16762.88,90.965
16763.92,90.965
16764.95,90.967
16765.98,90.901
16767.02,90.901
16768.05,90.971
16769.08,90.905
16770.11,90.905
16771.15,90.959
16772.18,90.862
16773.23,90.931
16774.26,90.931
16775.30,90.87
16776.33,90.914
16777.37,90.914
16778.40,90.798
16779.43,91.032
16780.47,91.032
16781.50,91.1
16782.53,90.949
16783.57,90.949
16784.60,90.886
16785.63,91.017
16786.67,90.968
16787.70,90.968
16788.74,90.907
16789.77,90.99
16790.81,90.99
16791.84,90.993
16792.88,90.987
16793.91,90.987
16794.94,90.951
16795.98,90.942
16797.02,90.942
16798.05,90.945
16799.18,90.947
16800.21,90.994
16801.24,90.994
16802.28,90.951
16803.31,90.912
16804.35,90.912
16805.38,90.96
16806.42,90.99
16807.45,90.99
16808.48,90.958
16809.52,90.966
16810.55,90.966
16811.58,91.054
16812.62,90.989
16813.66,90.927
16814.76,90.927
16815.79,90.99
16816.82,90.94
16817.86,90.94
16818.91,91.051
16820.04,91.092
16821.08,91.092
16822.13,90.982
16823.17,91.053
16824.21,91.125
16825.24,91.125
16826.28,91.021
16827.32,91.033
16828.35,91.033
16829.39,90.946
16830.42,90.983
16831.46,90.983
16832.50,90.965
16833.61,91.036
16834.65,91.036
16835.69,91.0
16836.84,90.973
16837.87,91.018
16838.93,91.018
16839.96,90.931
16841.02,91.005
16842.05,91.005
16843.09,91.026
16844.12,91.025
16845.16,91.025
16846.20,90.94
16847.23,91.071
16848.27,91.013
16849.31,91.013
16850.35,90.987
16851.38,90.993
16852.45,90.993
16853.48,91.054
16854.52,91.045
16855.55,91.045
16856.58,90.972
16857.73,91.008
16858.76,91.005
16859.81,91.005
16860.85,90.993
16861.89,90.936
16862.92,90.936
16863.96,91.085
16864.99,91.014
16866.03,91.014
16867.07,90.929
16868.10,91.006
16869.14,91.006
16870.17,90.987
16871.28,91.006
16872.32,90.953
16873.35,90.953
16874.39,90.987
16875.43,91.017
16876.57,91.017
16877.60,90.996
16878.66,91.062
16879.69,91.062
16880.73,91.012
16881.77,90.961
16882.80,90.957
16883.84,90.957
16884.88,91.034
16885.92,91.038
16886.95,91.038
16887.99,90.998
16889.03,91.044
16890.06,91.044
16891.23,90.977
16892.38,91.017
16893.41,91.066
16894.45,91.066
16895.48,91.001
16896.52,90.996
16897.68,90.996
16898.71,91.055
16899.75,91.11
16900.79,91.042
16901.82,91.042
16902.86,91.045
16903.90,90.996
16904.93,90.996
16905.97,91.008
16907.00,91.013
16908.04,91.013
16909.17,90.974
16910.21,91.012
16911.25,90.98
16912.34,90.98
16913.38,91.089
16914.41,91.053
16915.44,91.053
16916.48,91.027
16917.51,91.02
16918.54,91.02
16919.58,91.003
16920.61,90.944
16921.64,90.944
16922.68,91.01
16923.71,91.053
16924.75,91.119
16925.79,91.119
16926.82,91.092
16927.99,91.018
16929.02,91.018
16930.06,90.98
16931.19,91.042
16932.22,91.035
16933.25,91.035
16934.29,91.006
16935.32,91.067
16936.36,91.067
16937.40,91.021
16938.44,91.005
16939.47,91.005
16940.52,91.14
16941.55,91.027
16942.59,91.027
16943.62,91.067
16944.66,91.047
16945.70,91.047
16946.76,91.01
16947.80,91.073
16948.83,90.989
16949.93,90.989
16950.96,91.047
16951.99,91.065
16953.03,91.065
16954.06,90.996
16955.10,90.997
16956.13,90.997
16957.18,90.981
16958.21,91.09
16959.25,90.959
16960.28,90.959
16961.31,91.014
16962.35,91.056
16963.38,91.056
16964.46,91.093
16965.50,91.128
16966.53,91.128
16967.57,91.054
16968.66,91.012
16969.70,91.012
16970.73,91.091
16971.78,91.071
16972.81,91.086
16973.84,91.086
16974.87,91.096
16975.91,91.067
16976.94,91.067
16977.97,91.028
16979.01,91.035
16980.04,91.035
16981.07,91.004
16982.11,91.135
16983.14,91.135
16984.23,91.019
16985.27,91.061
16986.31,90.992
16987.41,90.992
16988.44,91.023
16989.48,91.097
16990.51,91.097
16991.54,91.071
16992.58,91.148
16993.61,91.148
16994.65,91.013
16995.69,91.03
16996.73,91.03
16997.76,91.028
16998.79,91.046
16999.83,91.03
17000.87,91.03
17001.90,91.12
17002.98,91.069
17004.01,91.069
17005.05,91.006
17006.14,91.021
17007.18,91.021
17008.22,91.1
17009.25,91.073
17010.29,91.108
17011.33,91.108
17012.36,91.051
17013.40,91.019
17014.44,91.019
17015.47,91.099
17016.51,91.077
17017.54,91.077
17018.58,91.063
17019.61,91.041
17020.65,91.041
17021.71,91.045
17022.75,91.024
17023.78,91.182
17024.88,91.182
17025.92,91.098
17026.95,91.051
17027.99,91.051
17029.02,91.053
17030.05,91.205
17031.09,91.205
17032.12,91.014
17033.15,91.157
17034.19,91.157
17035.23,91.107
17036.26,91.059
17037.30,91.037
17038.33,91.037
17039.37,91.112
17040.46,91.201
17041.50,91.201
17042.53,91.147
17043.62,91.1
17044.66,91.1
17045.69,91.13
17046.73,91.073
17047.76,91.175
17048.80,91.175
17049.83,91.071
17050.87,91.083
17051.91,91.083
17052.94,91.172
17053.98,91.14
17055.01,91.14
17056.05,91.148
17057.09,91.076
17058.13,91.076
17059.20,91.097
17060.24,91.113
17061.28,91.113
17062.36,91.147
17063.40,91.099
17064.43,91.135
17065.46,91.135
17066.49,91.124
17067.53,91.178
17068.57,91.178
17069.60,91.263
17070.64,91.106
17071.68,91.106
17072.71,91.193
17073.75,91.152
17074.79,91.113
17075.83,91.113
17076.87,91.035
17077.93,91.041
17078.96,91.041
17079.99,91.206
17081.10,91.073
17082.13,91.073
17083.17,91.125
17084.20,91.093
17085.23,91.093
17086.27,91.188
17087.30,91.148
17088.34,91.169
17089.37,91.169
17090.40,91.114
17091.44,91.153
17092.48,91.153
17093.52,91.197
17094.55,91.226
17095.59,91.226
17096.67,91.157
17097.70,91.181
17098.73,91.181
17099.84,91.129
17100.88,91.061
17101.92,91.123
17102.95,91.123
17103.99,91.165
17105.02,91.173
17106.06,91.173
17107.10,91.238
17108.13,91.156
17109.17,91.156
17110.20,91.165
17111.23,91.126
17112.27,91.126
17113.31,91.135
17114.35,91.046
17115.41,91.096
17116.44,91.096
17117.48,91.129
17118.58,91.18
17119.62,91.18
17120.65,91.161
